1.2612	-4.3892	0.012906
-1.6687	4.354	0.0094574
3.0186	2.0739	0.0093669
1.6489	0.89623	0.019515
-3.3097	-1.2921	0.044247
-0.64323	0.78622	0.031854
1.6286	-4.4953	0.064422
1.1425	0.34372	0.074128
-2.1435	-2.2226	0.03328
-0.094778	0.1515	0.081716
3.9596	0.15658	0.025296
1.4007	-0.76289	0.061368
0.66727	1.7201	0.085654
-0.65989	-0.45398	0.017906
0.75582	-2.166	0.050453
0.61268	4.213	0.071151
2.9843	-3.5011	0.023082
1.6823	-1.3149	0.080789
-0.080798	1.379	0.05789
1.171	-3.3917	0.097846
-1.9222	2.856	0.088833
2.4506	3.0781	0.076385
0.4011	-1.9473	0.088326
0.098546	-0.091361	0.032617
2.3633	-4.2791	0.072313
-1.7897	1.6054	0.046319
1.4438	4.1843	0.073997
-4.3714	-0.33576	0.056125
-0.76364	4.326	0.041157
1.5795	1.1956	0.0060425
0.71332	1.7934	0.050038
2.1467	2.273	0.051568
0.19695	3.3342	0.051755
-1.4462	-0.60651	0.050629
-0.072389	-0.52699	0.042233
0.0048584	-0.11742	0.065497
0.46714	0.61698	0.072088
1.2685	1.2076	0.066603
0.098839	0.17043	0.049363
-3.4486	1.4048	0.0096119
-0.65147	2.146	0.081
-2.0379	-0.55849	0.039544
0.46472	-0.23887	0.03721
-1.5029	-0.59434	10.053
1.4458	-1.5443	10.027
0.47166	2.576	10.019
0.55086	-1.403	10.017
1.5083	1.9252	10.018
-0.21246	-0.10786	10.03
-0.58511	0.524	10.038
-0.35812	-0.49687	10.063
-2.5076	-0.76565	10.038
-3.4875	3.157	10.046
1.0796	1.5413	10.076
0.69427	4.7348	10.026
-0.61131	1.4183	10.068
0.91937	0.7497	10.004
-0.33804	0.46838	10.045
-2.1595	2.2031	10.08
-0.6677	2.7493	10.057
2.8637	-1.1934	10.061
3.991	-0.42615	10.075
0.10415	-0.061744	10.067
-0.4971	4.9696	10.073
0.46768	0.21959	10.036
-2.3477	3.892	10.09
0.90172	-0.80122	10.097
4.1085	0.20978	10.001
1.8654	2.4799	10.055
-0.34319	1.3918	10.071
2.2147	2.4386	10.093
4.3008	1.1334	10.003
1.6345	-1.1542	10.092
4.3321	-0.96864	10.058
-4.059	2.0909	10.014
2.6044	3.7996	10.031
4.4122	-0.29367	10.025
-0.36986	-1.1049	10.005
-0.062773	-0.14316	10.02
-0.41167	0.31357	10.03
3.6226	-0.2077	10.099
1.3342	-0.84746	10.097
0.69345	0.90716	10.05
-0.59866	0.26268	10.059
-1.5288	1.0042	10.073
1.6033	-0.63927	10.1
-2.4445	1.927	10.095
0.039454	-0.12448	10
0.46532	0.0078627	10.089
-2.7726	-0.37118	10.024
-1.1633	-4.7004	10.009
0.67432	3.8217	10.09
-0.43767	1.7625	10.09
1.5443	-4.4141	10.026
3.7366	-2.9213	10.075
0.64364	-1.5787	10.04
-0.73003	-1.1279	10.069
2.287	-0.1837	10
-1.7352	-3.3147	10.084
0.15722	0.50856	10.079
2.4272	3.1117	10.027
0.42521	1.3439	10.085
0.56723	0.40729	10.03
-3.4041	-3.3328	10.014
-1.7808	-3.7604	10.07
-0.29604	0.63075	10.021
1.5419	3.4043	10.019
1.0448	-0.63383	10.037
0.47487	0.42619	10.071
1.1702	-0.18732	10.042
1.1159	4.0062	10.03
0.93108	-0.53984	10.068
-2.1721	-3.8974	10.034
0.60731	3.7617	10.095
2.5769	3.6002	10.011
-0.043143	-0.20798	10.091
1.0084	0.7165	10.092
-1.9097	-0.76295	10.001
-2.0958	-0.34825	10.003
0.2369	1.2058	10.053
-2.1824	-3.7974	10.074
-0.48985	0.15189	10.069
-3.3692	0.20411	10.055
-1.3064	0.26834	10.033
0.089671	-0.59335	10.058
-1.9763	2.3105	10.09
-1.05	-4.7519	10.089
2.0856	3.1676	10.03
-0.59608	0.0052992	10.026
0.29363	0.84208	10.067
0.66876	1.4965	10.031
-0.21863	-0.44406	10.063
3.0885	-2.332	10.056
-2.1011	-1.5726	10.01
-0.057358	0.92326	10.038
-2.5237	-1.4379	10.057
-1.1144	0.16246	10.005
0.53112	-0.57769	10.048
-1.3603	-2.7024	10.002
-1.1759	-0.94128	10.044
1.7822	-1.6688	10.024
0.36136	-0.98948	10.081
-0.45289	-0.32485	10.044
0.63689	1.4734	10.089
1.0116	-0.46257	10.01
-2.2957	-3.6064	10.094
-1.2319	-3.3603	10.037
0.58585	-1.6543	10.016
-2.4517	2.3118	10.001
0.0017837	1.9708	10.037
-1.3116	2.44	10.043
0.7329	-0.10091	10.043
0.099246	3.329	10.002
-1.9003	1.518	10.031
2.173	0.36488	10.027
0.63352	-3.9275	10.087
-0.59044	0.21498	10.072
2.5979	2.3462	10.023
0.31263	-0.0057407	10.031
-1.2791	-2.6742	10.098
-1.8262	0.69512	10.094
1.0691	1.526	10.077
-1.3578	3.3478	10.083
-3.4374	-0.74322	10.006
-3.6378	1.6691	10.014
2.326	-1.8904	10.05
1.3526	1.922	10.067
-0.97832	-0.049378	10.018
-0.14264	-0.91245	10.039
-0.63413	-4.4372	10.092
0.76812	-2.0613	10.096
-0.75925	-1.9922	10.076
-2.5017	-0.67673	10.007
1.8871	2.0489	10.042
-2.0484	0.72947	10.018
-4.0472	0.21409	10.026
-0.68023	-2.0438	10.042
-1.1611	-0.20192	10.023
0.49359	3.2248	10.017
-4.6992	0.70652	10.043
1.0328	0.29009	10.023
1.5797	-3.747	10.095
0.61681	1.8912	10.038
-2.5419	-0.37231	10.036
-0.62475	-4.5726	10.099
1.9708	0.7553	10.033
-2.819	1.5261	10.089
1.7986	0.98268	10.037
-0.91574	-0.078058	10
-4.0288	-1.7731	10.076
-1.2239	4.3503	10.043
1.7314	-1.8769	10.013
-0.10259	-1.1771	10.085
-2.4484	-4.0465	10.047
1.0176	-0.24753	10.001
2.5768	-2.1901	10.094
2.1384	-1.0323	10.038
-0.98458	-4.1238	10.087
0.18041	0.1041	10.087
-0.063529	2.3004	10.002
-1.2632	1.7835	10.087
0.22227	-0.1689	10.087
-0.90657	-4.5824	10.011
-0.33399	4.8637	10.096
0.85015	0.88533	10.041
0.10762	-1.8659	10.092
1.1283	-3.1462	10.054
-0.14233	1.6137	10.025
1.4543	-4.477	10.078
-0.864	0.40967	10.06
2.7327	-2.3146	10.02
0.10165	-0.56278	10.038
-0.15404	1.6458	10.007
1.0038	3.8233	10.099
-0.52556	0.51915	10.052
0.48365	-1.5132	10.095
0.17415	3.8767	10.022
0.27716	-1.5109	10.069
-0.5878	3.2111	10.047
-3.6252	-0.40777	10.026
-0.31702	3.6057	10.084
-2.4832	-2.2967	10.029
-1.5582	0.9097	10.012
-1.5835	3.4518	10.038
-1.2376	3.7679	10.021
-3.3685	0.79049	10.051
0.4336	-0.88698	10.052
-1.4721	0.48541	10.092
1.5289	-0.41575	10.095
-4.7777	1.6042	10.095
3.5984	1.671	10.05
1.2676	3.27	10.058
-3.9079	-1.4672	10.099
1.7878	-0.6173	10.057
-3.1345	-2.7644	10.061
1.5012	-3.5476	10.015
-3.0438	-1.3077	10.031
-0.20952	-0.050779	10.073
5.0616	0.2869	10.056
-0.95116	3.8271	10.015
-0.96121	-1.4138	10.055
0.21116	-0.21981	10.063
-0.53619	-2.2599	10.068
-0.29433	-2.9255	10.067
0.064011	-2.6442	10.029
1.242	0.51545	10.014
0.73558	-4.0734	10.096
3.7695	0.39536	10.057
-2.1276	2.948	10.02
-2.0715	-3.6528	10.026
-1.484	-0.84746	10.009
0.66774	-2.3753	10.068
4.3028	2.3698	10.094
4.2738	2.2077	10.015
-0.82206	0.0032442	10.067
2.2857	4.4816	10.078
2.6942	1.6708	10.09
0.11672	0.48297	10.051
-2.1158	-0.72263	10.038
1.3158	0.82004	10.075
2.0723	1.0744	10.045
1.2838	-0.50925	10.057
-1.2057	-0.061362	10.032
4.8349	-0.50738	10.027
-0.82359	-4.1924	10.073
-1.0229	-4.3385	10.001
-1.2722	4.4926	10.065
4.4979	-1.6176	10.02
-0.26867	0.18077	10.065
3.7203	2.6836	10.028
4.2945	1.1092	10.086
-0.061562	0.047685	10.039
-0.99141	-0.70014	10.073
4.6894	0.32488	10.028
-0.72652	2.2149	10.039
-1.3317	1.8951	10.028
-0.13572	-0.33171	10.057
-1.3173	2.1713	10.038
1.3772	1.4092	10.013
-1.7275	-0.36378	10.015
0.109	-0.074835	10.071
-0.80137	3.8416	10.027
-4.8133	-0.84337	10.084
0.52275	-1.8079	10.017
-0.74675	2.0928	10.068
4.3578	0.40046	10.024
-0.016818	-0.53217	10.065
-1.0541	4.7418	10.033
2.4245	-1.1785	10.046
1.7115	0.06224	10.071
-2.4292	0.43455	10.036
2.3432	2.7517	10.031
-0.22893	1.0036	10.074
-2.7668	-0.67623	10.078
-1.6238	2.6495	10.054
0.31867	-0.75321	10.021
-4.7379	-0.69853	10.038
0.42548	1.0023	10.06
3.2263	-3.0124	10.081
1.1173	0.40712	10.01
-2.2305	-0.53546	10.077
-3.0873	-3.349	10.087
2.1919	-2.046	10.083
0.0065309	-0.24969	10.092
-1.0362	1.0494	10.041
0.72305	-1.0374	10.088
-1.1698	0.0474	10.048
2.2938	2.5015	10.003
-2.7419	0.68541	10.096
0.7875	0.69723	10.055
-1.1655	4.8318	10.028
-0.18297	0.12409	10.04
2.9913	1.4095	10.032
-0.41104	0.33692	10.078
0.17956	-1.9068	10.001
1.5168	-0.65822	10.073
0.44043	-0.17849	10.061
-0.51394	1.2955	10.067
-2.7048	-3.6116	10.084
3.0176	-1.6795	10.008
-1.5356	-2.0075	10.07
0.94324	2.1229	10.034
1.6258	-2.2377	10.075
1.7027	-0.23285	10.013
-0.43711	0.859	10.072
-0.016148	0.58256	10.003
-2.7204	-1.2515	10.04
-0.20393	-1.8956	10.086
-0.26598	-0.2808	10.082
1.6621	0.29017	10.033
-0.84885	2.8688	10.065
1.8255	1.7348	10.039
2.4351	3.0869	10.044
-0.44381	-4.1138	10.06
-4.4127	1.1	10.099
-2.8717	-0.61629	10.007
-0.066178	0.26344	10.036
2.6209	-4.1093	10.021
2.4908	3.8444	10.04
0.75576	0.10963	10.036
-2.7293	-1.9665	10.079
-0.1751	-0.23615	10.055
-4.397	0.3057	10.071
2.8627	-0.1213	10.052
-1.5969	-0.13185	10.058
-0.38728	0.35055	10.022
-0.33544	-0.099947	10.068
4.389	2.2019	10.033
0.24827	-0.43269	10.069
-0.082861	3.375	10.098
0.8952	1.6337	10.071
-2.7521	0.49964	10.06
0.49489	4.2802	10.017
-1.376	3.8378	10.084
-3.6285	0.05063	10.049
1.6031	-2.4087	10.026
0.87357	-1.7467	10.02
4.1189	1.5442	10.092
2.3367	2.9602	10.077
-0.015941	0.36906	10.08
0.22421	-0.18657	10.013
0.042826	4.3374	10.033
-2.0899	2.1484	10.034
-1.2094	3.1351	10.023
-2.6462	1.3343	10.1
0.91462	0.9404	10.023
0.58109	-3.3835	10.027
1.1694	4.3439	10.035
0.48911	-1.8585	10.037
0.99944	-1.3263	10.054
0.8659	0.02765	10.055
1.5294	-3.0841	10.011
-0.57233	2.6782	10.049
3.131	2.5893	10.038
-2.2599	1.2673	10.053
0.50437	0.79978	10.076
3.6883	1.3418	10.057
0.43985	-4.5239	10.016
1.8419	-2.2026	10.02
0.78356	-2.8982	10.003
-0.90997	2.9795	10.049
2.1692	-2.5042	10.012
-0.079892	-0.71329	10.055
1.2169	0.48965	10.037
-1.7618	-3.0819	10.041
1.768	0.86749	10.031
2.3419	1.635	10.037
-0.98648	-0.10105	10.029
-0.44882	-3.9209	10.087
-0.66943	3.0661	10.064
1.2163	-0.116	10.075
-0.43772	-0.23866	10.082
4.5993	-1.9104	10.081
0.23457	3.2768	10.039
2.0818	-3.0677	10.004
-2.9538	0.92265	10.002
4.598	1.9016	10.087
1.1725	0.6046	10.091
0.33311	-1.3904	10.032
2.1707	1.7351	10.076
4.7779	-0.31418	10.065
-1.3272	0.0057483	10.082
-0.15899	-2.7796	10.085
-1.7873	2.3739	10.028
2.2493	1.1126	10.011
1.1025	-2.2115	10.061
0.078705	1.553	10.016
0.91116	0.3377	10.005
1.1607	0.447	10.038
-0.64256	-2.4467	10.094
-3.0685	1.5062	10.02
-0.0772	-0.22855	10.043
2.5877	-4.0582	10.05
-1.6155	1.5747	10.02
-2.1135	-0.44223	10.063
-0.072675	-3.7517	10.002
-1.0161	0.74152	10.082
0.37199	-3.751	10.034
-1.4105	0.29413	10.018
0.26768	-0.24447	10.027
-0.49113	3.0915	10.068
-0.44178	-1.8964	10.045
2.8	3.1057	10.09
-0.14478	0.218	10.028
-4.3755	-0.59951	10.056
-0.2289	0.4118	10.03
-1.4278	-3.9482	10.095
2.2355	-2.7347	10.076
2.6327	-1.5896	10.058
1.7848	-1.8906	10.044
0.16286	-1.2644	10.081
-0.061791	-3.6179	10.062
-0.77924	-2.6323	10.036
-3.6622	-2.6107	10.006
-0.3257	-0.68361	10.075
-1.3382	4.1456	10.1
-4.7617	-1.2367	10.058
1.724	-0.85676	10.02
-0.27347	-0.95136	10.077
0.33004	-2.4569	10.099
-1.9823	-1.0351	10.032
0.85227	-0.20247	10.074
4.6072	0.90006	10.075
5.0193	0.73962	4.699
-4.8453	1.4841	1.3574
4.6891	2.0031	6.1708
3.3117	-3.8045	6.2453
2.5241	-4.3975	5.3783
-5.0603	0.52021	9.5032
-2.4756	-4.3515	5.0362
-0.30864	5.0091	7.495
-1.787	-4.6704	7.5092
-0.94051	4.9988	10.031
3.4319	-3.7129	4.8706
-4.7553	1.5738	4.1015
4.1446	-2.8719	1.1645
4.3926	-2.3992	0.55003
3.987	-3.0505	3.6407
-4.9354	-0.88695	6.3216
-3.3158	-3.8037	5.4603
3.8392	3.3268	0.80075
4.9695	0.64508	9.503
-5.0374	-0.096627	0.14137
-4.2329	2.8166	6.4355
5.0425	0.092095	9.4339
5.096	0.17996	5.1632
-1.6531	4.7573	7.8002
-5.051	-0.5139	5.5537
2.9033	-4.1526	2.3917
-4.3511	-2.4916	3.7113
-4.9847	-0.49963	4.0799
4.9875	1.0528	7.7587
4.9904	0.49423	2.1672
-2.176	-4.5412	2.6586
3.153	-3.9025	9.1463
3.2674	-3.8863	6.7552
0.48724	-5.0519	7.7262
0.22158	5.0152	1.514
-5.0241	-0.80821	5.2353
-4.9657	-0.88512	2.3955
-3.3611	-3.7608	3.7938
-5.0606	-0.28081	9.401
-2.0073	4.5916	6.0543
4.8906	1.2802	1.6052
4.8725	1.4962	4.525
-5.0603	0.024637	3.2614
4.63	2.0545	3.564
3.6146	-3.5507	7.8046
-2.5743	4.3369	6.9
-4.623	2.0349	2.2671
5.0216	0.11805	9.8139
-4.4673	2.366	2.0363
-1.4477	-4.8475	4.4464
-4.6546	2.0381	4.707
0.80709	5.0171	0.72725
3.7767	-3.3094	9.6996
3.377	-3.7819	8.3955
-2.2538	4.5616	2.6948
-3.9499	3.1088	9.1266
0.3302	5.0735	6.7253
4.7975	-1.6718	1.6696
2.2696	4.4962	7.9199
-3.454	-3.7158	1.8584
3.0052	4.067	3.9767
2.5921	4.3127	4.1833
3.492	-3.624	2.168
1.5418	4.7981	5.4848
4.9391	-0.84041	3.6029
-3.4231	3.6816	0.70185
4.9998	0.18079	0.4171
3.36	-3.7917	2.5942
3.0419	-4.0818	7.3016
-4.7707	-1.618	8.4607
-5.0172	0.29305	7.7865
4.1804	2.8995	8.1188
-3.8747	3.2769	9.5599
-4.8853	-1.1837	2.4635
5.0064	-0.54802	0.90914
-4.7923	1.6776	2.2377
2.1983	-4.5853	9.8678
4.2842	-2.7052	9.1967
2.4427	-4.3944	6.4023
-5.0153	0.24996	9.94
0.60677	-5.017	5.9062
5.0204	0.66154	4.0114
-3.236	3.8168	3.4163
0.76959	5.0353	6.8748
-3.2482	-3.9019	6.7772
-2.8875	4.1301	3.7981
1.1431	4.9331	4.6123
3.3142	-3.8189	6.9998
-0.92767	-4.949	3.5244
-2.7541	4.1989	1.4703
4.81	-1.694	3.7092
-4.0652	-3.0305	7.8921
-4.7392	1.7515	9.4916
1.2585	4.8818	0.86042
1.4171	4.8168	9.0073
5.0393	0.64579	8.0536
3.0661	-4.0006	7.455
-1.346	4.8261	2.8615
-4.2726	2.7615	6.935
-0.93807	-4.9739	1.0316
3.1401	-3.9708	9.9126
-4.8285	1.4082	9.079
-0.84491	-4.9975	8.5168
3.9249	-3.1657	6.5123
-3.4345	-3.7337	6.8642
5.0626	-0.082955	4.6726
